,DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
543,39:16.2,-1.996,-81.001,33.0,6.3,Me,308.0,,,1.0,NEI,1996080510.0
544,17:12.0,42.851000000000006,139.197,16.7,7.6,Ms,762.0,,,1.02,NEI,1993071240.0
545,47:44.4,-35.56,-17.04,10.0,6.4,Ms,42.0,,,1.09,NEI,1981060340.0
546,40:27.0,30.154,57.605,9.0,6.6,Me,395.0,,,1.2,NEI,1998031420.0
547,10:57.8,-0.166,-18.837,10.0,6.4,Ms,153.0,,,1.09,NEI,1981070740.0
548,00:26.5,48.718,157.39,40.0,6.0,Mb,306.0,,,0.84,NEI,1981082340.0
549,15:13.6,9.964,124.035,644.5,6.4,Unk,249.0,,,0.92,NEI,1981090440.0
550,00:09.3,-29.395,-178.956,257.0,6.2,Mw,378.0,,,1.06,NEI,2009090240.0
551,19:20.1,-11.443,66.277,10.0,6.0,Mb,209.0,,,1.01,NEI,1981100740.0
552,04:59.3,-10.34,162.01,21.0,6.0,Mw,460.0,,,0.91,NEI,2011072020.0
553,25:42.2,-33.134,-73.074,33.0,6.2,Mb,161.0,,,0.84,NEI,1981101640.0
554,41:46.0,43.583999999999996,-127.63799999999999,8.0,6.0,Mw,656.0,,,1.1,NEI,2012041121.0
555,42:55.4,-17.088,66.691,10.0,6.0,Ms,144.0,,,1.13,NEI,1981110740.0
556,58:19.0,-65.65100000000001,-179.574,10.0,6.2,Mw,109.0,,,1.38,NEI,2004071640.0
557,05:20.6,18.752,120.839,24.0,6.2,Mb,298.0,,,1.02,NEI,1981112240.0
558,52:37.2,23.932,125.85600000000001,10.0,6.1,Mb,253.0,,,1.11,NEI,1981121240.0
559,10:50.7,39.243,25.226999999999997,10.0,6.2,Mb,218.0,,,1.19,NEI,1981121940.0
560,06:43.3,-9.55,152.161,33.0,6.0,Mb,136.0,,,1.01,NEI,1982011340.0
561,37:30.3,31.695999999999998,82.24600000000001,33.0,6.0,Mb,217.0,,,1.11,NEI,1982012340.0
562,29:33.5,53.222,-165.71900000000002,60.0,6.5,Unk,300.0,,,1.01,NEI,1982012540.0
563,35:10.6,16.737000000000002,-61.43,63.3,6.0,Mb,282.0,,,1.0,NEI,1982013040.0
564,11:49.5,-22.426,173.62400000000002,45.0,6.0,Ms,146.0,,,1.34,NEI,1982030440.0
565,32:27.1,-9.265,118.479,33.0,6.1,Mb,186.0,,,1.28,NEI,1982031140.0
566,05:39.6,-52.733000000000004,-46.782,10.0,6.0,Ms,88.0,,,1.25,NEI,1982032540.0
567,04:08.3,-31.888,-179.04,95.7,6.5,Mw,385.0,,,0.89,NEI,1999042040.0
568,24:51.1,-12.69,-76.065,95.0,6.1,Mb,270.0,,,1.03,NEI,1982032840.0
569,52:11.9,0.040999999999999995,123.03,161.0,6.0,Mw,536.0,,,0.95,NEI,2011121320.0
570,20:57.9,19.871,120.52600000000001,10.3,6.2,Mb,304.0,,,0.88,NEI,1982041740.0
571,18:55.7,7.776,135.77700000000002,33.0,6.0,Mb,172.0,,,1.26,NEI,1982053140.0
572,23:41.0,13.385,-89.37,62.3,6.0,Mw,413.0,,,1.16,NEI,2004121340.0
573,20:06.8,27.929000000000002,136.967,536.0,6.5,Unk,314.0,,,1.04,NEI,1982070440.0
574,43:03.7,-51.225,160.513,10.0,7.0,Ms,286.0,,,1.29,NEI,1982070740.0
575,56:22.7,-11.142999999999999,115.41799999999999,33.0,6.1,Mb,287.0,,,1.1,NEI,1982080740.0
576,22:24.4,33.772,22.961,31.0,6.0,Mb,299.0,,,1.09,NEI,1982081740.0
577,51:50.5,29.691999999999997,140.025,164.0,6.3,Mb,494.0,,,1.04,NEI,1987121240.0
578,17:02.8,-7.23,147.991,36.8,6.4,Ms,26.0,,,1.32,NEI,1982091440.0
579,22:55.3,-14.493,-70.785,128.3,6.3,Unk,343.0,,,1.03,NEI,1982091540.0
580,30:02.1,-27.305,-176.40200000000002,33.0,6.0,Ms,159.0,,,1.05,NEI,1986120140.0
581,43:45.6,-6.65,101.63,33.0,6.1,Mb,275.0,,,0.96,NEI,1982111140.0
582,57:52.4,-1.719,-76.703,195.0,6.4,Unk,285.0,,,1.08,NEI,1982111840.0
583,27:13.8,-10.599,-74.699,14.0,6.3,Ms,274.0,,,1.08,NEI,1982111940.0
584,55:38.9,50.205,147.727,622.3,6.1,Unk,330.0,,,1.0,NEI,1982112740.0
585,12:48.1,14.700999999999999,44.379,5.0,6.0,Mb,303.0,,,0.0,NEI,1982121340.0
586,49:29.0,19.945,121.397,34.0,6.0,Mb,271.0,,,0.95,NEI,1982122840.0
587,31:56.1,-16.942999999999998,-69.11399999999999,172.0,6.2,Unk,250.0,,,1.0,NEI,1983010140.0
588,32:59.1,-57.7893,-23.9594,10.04,6.2,Mw,65.0,85.0,8.0,1.35,NEI,2013072620.0
589,17:39.6,16.147000000000002,-95.23200000000001,56.8,6.7,Ms,351.0,,,1.23,NEI,1983012440.0
590,09:21.4,12.942,93.58200000000001,78.0,6.1,Mb,379.0,,,1.27,NEI,1983012440.0
591,35:04.2,-50.066,-114.20100000000001,10.0,6.0,Mw,55.0,,,0.94,NEI,2000022940.0
592,10:03.6,54.968999999999994,-159.236,33.0,6.0,Mb,281.0,,,1.08,NEI,1983021440.0
593,52:15.9,-4.029,128.02,33.0,6.5,Mw,206.0,,,1.07,NEI,2001031940.0
594,51:34.4,5.723,94.72200000000001,78.5,6.8,Unk,426.0,,,1.03,NEI,1983040440.0
595,07:54.5,-4.843,-78.10300000000001,104.2,6.7,Unk,382.0,,,1.16,NEI,1983041240.0
596,44:20.7,28.107,62.053000000000004,82.0,7.7,Mw,164.0,32.0,9.0,0.98,NEI,2013041620.0
597,42:38.1,36.2317,-120.31200000000001,10.18,6.7,ML,54.0,137.0,3.0,0.07,NC,10911.0
598,04:00.5,40.268,139.023,28.0,6.3,Mb,402.0,,,1.06,NEI,1983060940.0
599,27:56.1,-9.196,-71.23,599.9,6.1,Unk,376.0,,,0.95,NEI,1985050140.0
600,25:27.3,41.346000000000004,139.099,9.9,6.9,Ms,468.0,,,1.12,NEI,1983062140.0
601,18:22.1,21.721,103.28200000000001,18.4,6.1,Mb,308.0,,,1.2,NEI,1983062440.0
602,49:28.0,20.160999999999998,122.37899999999999,220.3,6.1,Mb,336.0,,,0.99,NEI,1983070340.0
603,56:28.4,-60.888999999999996,-53.02,10.0,6.9,Ms,202.0,,,1.19,NEI,1983071140.0
604,10:04.3,61.02,-147.14,17.0,6.4,ML,0.0,,,,AK,
605,52:43.4,12.669,-87.181,86.3,6.0,Unk,253.0,,,1.2,NEI,1983071840.0
606,08:02.9,54.271,158.447,197.0,6.2,Mw,660.0,,,0.75,NEI,2006052240.0
607,43:51.2,40.141999999999996,24.766,2.4,6.2,Mb,301.0,,,1.16,NEI,1983080640.0
608,55:54.1,55.867,161.287,62.6,7.0,Unk,413.0,,,1.24,NEI,1983081740.0
609,17:56.0,18.230999999999998,120.86,28.8,6.2,Mb,330.0,,,1.06,NEI,1983081740.0
610,00:40.2,-17.678,-69.59100000000001,105.9,6.2,Mw,681.0,,,0.88,NEI,2012051420.0
611,45:26.7,44.229,130.741,557.9,6.3,Unk,333.0,,,0.97,NEI,1983100840.0
612,36:21.5,37.588,-17.52,10.0,6.0,Mb,279.0,,,1.09,NEI,1983101740.0
613,06:06.6,44.058,-113.85700000000001,10.0,6.2,Mb,377.0,,,1.14,NEI,1983102840.0
614,12:27.1,40.33,42.187,11.6,6.1,Mb,357.0,,,1.14,NEI,1983103040.0
615,37:56.3,-9.016,119.18,83.4,6.0,Mb,237.0,,,1.21,NEI,1983103140.0
616,19:09.3,1.1420000000000001,128.15200000000002,10.0,6.0,Mw,185.0,,,1.11,NEI,2003081140.0
617,32:20.5,-7.45,130.645,59.3,6.0,Mb,244.0,,,0.98,NEI,1983112040.0
618,56:07.8,-40.451,155.507,18.5,6.0,Mb,213.0,,,1.02,NEI,1983112540.0
619,46:00.7,-6.852,72.11,10.0,7.6,Ms,402.0,,,1.16,NEI,1983113040.0
620,11:10.3,-6.825,71.495,10.0,6.0,Mb,272.0,,,0.96,NEI,1984042640.0
621,13:49.2,8.137,137.239,23.9,6.2,Mb,238.0,,,1.2,NEI,1983121140.0
622,11:29.2,11.866,-13.529000000000002,11.3,6.4,Mb,343.0,,,0.98,NEI,1983122240.0
623,15:19.7,33.972,137.127,333.3,6.0,Unk,548.0,,,0.94,NEI,1995070740.0
624,24:13.6,-2.823,118.806,33.0,6.0,Mb,240.0,,,1.26,NEI,1984010840.0
625,27:14.0,-29.982,-112.32,10.0,6.2,Ms,177.0,,,1.04,NEI,1984011640.0
626,15:16.3,-23.642,-178.321,332.3,6.4,Unk,268.0,,,0.91,NEI,1984011940.0
627,28:28.7,49.063,146.59,573.4,6.1,Unk,442.0,,,0.87,NEI,1984020140.0
628,53:38.2,29.057,139.251,436.0,6.0,Mw,606.0,,,0.72,NEI,2012102310.0
629,31:10.6,50.12,148.745,582.0,6.0,Mb,400.0,,,0.88,NEI,1984042040.0
630,40:35.5,47.45,146.692,414.1,6.0,Mb,458.0,,,0.99,NEI,1984042340.0
631,15:18.8,37.3097,-121.6788,8.53,6.2,ML,98.0,26.0,6.0,0.06,NC,172.0
632,58:57.0,-43.548,38.944,10.0,6.4,Ms,135.0,,,1.26,NEI,1984052640.0
633,34:42.7,-58.425,-14.963,10.0,6.6,Mw,102.0,,,1.32,NEI,2004022140.0
634,03:12.3,28.590999999999998,129.895,22.0,6.2,Mw,391.0,,,0.94,NEI,2006111741.0
635,42:11.8,-17.957,172.149,29.0,6.2,Ms,267.0,,,1.02,NEI,1984083140.0
636,21:42.6,40.773,-126.574,12.0,6.6,Mw,659.0,,,1.06,NEI,2005061740.0
637,48:50.0,35.789,137.488,10.0,6.0,Mb,456.0,,,1.17,NEI,1984091340.0
638,56:09.6,34.251,141.406,16.0,6.5,Mw,352.0,,,0.99,NEI,2004052940.0
639,46:59.7,-21.513,-178.077,412.5,6.2,Mw,544.0,,,1.09,NEI,1995121040.0
640,32:38.9,-15.770999999999999,177.245,10.0,6.0,Ms,147.0,,,1.25,NEI,1984101340.0
641,48:49.6,14.943,-94.25299999999999,12.4,6.0,Me,333.0,,,1.01,NEI,1995090640.0
642,22:21.8,39.155,71.328,33.0,6.0,Mb,319.0,,,0.98,NEI,1984102640.0
643,48:50.3,8.185,-38.794000000000004,10.0,7.1,Ms,373.0,,,1.05,NEI,1984110140.0
644,58:51.3,-18.875999999999998,67.352,10.0,6.2,Mb,344.0,,,0.85,NEI,1984110640.0
645,52:20.6,-18.58,-177.847,406.8,6.3,Mw,266.0,,,1.1,NEI,2007010840.0
646,15:16.2,5.167000000000001,125.124,202.2,6.4,Mb,452.0,,,1.28,NEI,1984112040.0
647,45:53.3,-7.992999999999999,102.255,33.0,6.0,Mb,213.0,,,1.2,NEI,1984112340.0
648,46:06.4,-14.312000000000001,171.28400000000002,33.0,6.0,Mb,130.0,,,1.19,NEI,1984112340.0
649,09:44.0,20.357,-115.765,10.0,6.0,Mb,264.0,,,1.18,NEI,1984120240.0
650,36:56.4,-36.663000000000004,177.512,39.3,6.8,Ms,123.0,,,1.38,NEI,1984123040.0
651,11:31.2,10.177,-80.027,32.8,6.1,Mb,313.0,,,0.93,NEI,1985010540.0
652,02:06.1,-29.118000000000002,-71.19,63.0,6.2,Mw,525.0,,,0.83,NEI,2012111410.0
653,55:22.8,-0.953,128.507,33.0,6.7,Ms,157.0,,,1.28,NEI,1985012140.0
654,06:57.9,-33.053000000000004,-68.467,5.0,6.0,Mb,225.0,,,0.96,NEI,1985012640.0
655,32:57.7,-46.083,165.092,10.0,6.1,Ms,208.0,,,1.17,NEI,1985013140.0
656,08:02.6,66.3,-149.83,7.0,6.2,ML,0.0,,,,AK,
657,54:00.7,17.012999999999998,-62.448,13.4,6.3,Ms,400.0,,,1.05,NEI,1985031640.0
658,07:06.8,40.31,140.362,166.3,6.1,Mb,511.0,,,1.01,NEI,1985032840.0
659,16:30.2,-9.35,114.587,39.0,6.2,Mw,456.0,,,1.07,NEI,2011101320.0
660,15:12.0,15.344000000000001,120.61,188.4,6.3,Mb,511.0,,,1.13,NEI,1985042340.0
661,30:29.1,-39.728,-75.664,10.0,6.1,Mb,215.0,,,1.11,NEI,1985042840.0
662,24:57.8,-10.61,41.423,10.0,6.0,Mb,287.0,,,0.9,NEI,1985051440.0
663,07:48.2,53.611000000000004,160.526,62.6,6.1,Mb,318.0,,,0.91,NEI,1985051940.0
664,19:01.6,11.155999999999999,140.217,24.0,6.0,Ms,219.0,,,1.1,NEI,1985081140.0
665,59:33.4,39.436,74.9,33.0,6.2,Ms,277.0,,,1.19,NEI,1990041740.0
666,08:23.2,-6.895,148.933,33.0,6.1,Ms,115.0,,,1.12,NEI,1985082640.0
667,20:55.9,-4.218999999999999,136.667,9.1,6.0,Ms,274.0,,,0.98,NEI,1989090440.0
668,57:53.6,17.974,-97.15799999999999,64.8,6.1,Unk,317.0,,,1.01,NEI,1985091540.0
669,27:51.1,-34.693000000000005,-178.65599999999998,51.6,7.0,Ms,448.0,,,1.11,NEI,1985092640.0
670,16:03.3,62.222,-124.23899999999999,6.0,6.9,Ms,381.0,,,0.91,NEI,1985122340.0
671,38:48.4,-21.421999999999997,-176.46,164.2,6.8,Me,464.0,,,0.8,NEI,1999041340.0
672,49:11.2,-11.109000000000002,125.15899999999999,13.8,6.0,Mb,264.0,,,0.95,NEI,1985102340.0
673,13:44.6,36.681,54.75,52.9,6.0,Mb,330.0,,,0.98,NEI,1985102940.0
674,31:06.3,-35.241,-179.21200000000002,33.0,6.0,Mw,115.0,,,0.95,NEI,1996032220.0
675,40:21.3,-1.639,134.911,10.0,7.1,Ms,179.0,,,1.37,NEI,1985111740.0
676,09:41.3,-35.09,54.272,10.0,6.0,Mb,229.0,,,1.05,NEI,1985122440.0
677,15:09.7,-21.666999999999998,-178.533,455.0,6.0,Unk,222.0,,,1.01,NEI,1985122540.0
678,05:08.9,40.336999999999996,51.534,54.8,6.5,Ms,563.0,,,0.96,NEI,1989091640.0
679,29:44.4,-18.909000000000002,-67.391,243.1,6.0,Unk,245.0,,,1.03,NEI,1986031540.0
680,30:02.8,55.172,163.843,14.8,6.0,Mb,356.0,,,1.0,NEI,1986050240.0
681,24:25.8,26.743000000000002,125.205,193.5,6.1,Unk,443.0,,,0.96,NEI,1986051140.0
682,06:16.0,-20.19,178.86,538.3,6.7,Unk,508.0,,,0.88,NEI,1986052640.0
683,53:11.2,34.794000000000004,140.595,62.6,6.3,Unk,403.0,,,1.03,NEI,1986062440.0
684,26:56.6,10.389000000000001,56.832,7.8,6.4,Mb,346.0,,,1.19,NEI,1986070740.0
685,47:48.9,-34.549,179.28799999999998,32.2,6.5,Ms,115.0,,,1.17,NEI,1986082340.0
686,43:00.4,37.724000000000004,101.49600000000001,8.0,6.2,Mb,346.0,,,1.07,NEI,1986082640.0
687,24:31.5,37.014,22.176,11.2,6.0,Mb,362.0,,,1.37,NEI,1986091340.0
688,20:17.8,19.375999999999998,146.30100000000002,47.7,6.7,Ms,521.0,,,1.1,NEI,1986091640.0
689,39:23.9,-3.342,-77.411,105.7,6.4,Mb,392.0,,,0.88,NEI,1986112340.0
690,18:37.9,-56.879,-48.76,10.0,6.0,Mb,108.0,,,1.07,NEI,1986122240.0
691,49:59.2,15.22,119.88,53.1,6.0,Mb,301.0,,,0.88,NEI,1986122940.0
692,31:54.4,53.47,-167.291,10.0,6.2,Mb,428.0,,,1.08,NEI,1987022740.0
693,42:34.1,-37.965,176.765,19.2,6.6,Ms,198.0,,,1.5,NEI,1987030240.0
694,17:05.3,-24.388,-70.161,62.3,7.3,Ms,303.0,,,1.21,NEI,1987030540.0
695,10:42.0,0.151,-77.821,10.0,6.9,Ms,344.0,,,1.22,NEI,1987030640.0
696,16:52.4,16.066,120.301,107.0,6.3,Mb,169.0,,,0.94,NEI,1987042540.0
697,25:31.9,47.151,139.248,470.3,6.8,Mw,735.0,,,0.76,NEI,2003072740.0
698,46:03.5,49.631,147.828,576.4,6.0,Unk,489.0,,,0.83,NEI,1987071440.0
699,46:10.0,54.211000000000006,-162.601,33.6,6.2,Mb,418.0,,,1.1,NEI,1987062140.0
700,46:41.6,-21.212,173.64,33.0,6.2,Ms,189.0,,,1.22,NEI,1994090340.0
701,06:07.7,-26.999000000000002,-108.285,10.0,6.3,Ms,291.0,,,1.14,NEI,1987070640.0
702,16:13.6,17.522000000000002,-97.15299999999999,67.0,6.5,Unk,392.0,,,1.06,NEI,1987071540.0
703,48:56.7,-19.022000000000002,-69.991,69.7,6.9,Ms,379.0,,,1.11,NEI,1987080840.0
704,42:47.9,-18.058,-70.547,37.0,6.2,Mw,455.0,,,0.73,NEI,2010050640.0
705,01:36.2,-59.538000000000004,159.005,33.0,6.1,Mb,275.0,,,1.18,NEI,1987090340.0
706,43:37.7,-0.978,-78.05,10.0,6.1,Mb,306.0,,,0.97,NEI,1987092240.0
707,41:13.4,-19.859,-173.28900000000002,28.0,6.4,Me,300.0,,,0.88,NEI,1997020710.0
708,57:04.8,-7.287999999999999,154.371,24.7,6.8,Ms,363.0,,,1.14,NEI,1987101240.0
709,23:19.6,58.67,-142.78,10.0,6.7,ML,0.0,,,,AK,
710,54:14.7,33.09,-115.792,10.81,6.2,Mw,46.0,,,0.32,CI,1348.0
711,42:02.5,43.295,142.41899999999998,177.1,6.4,Unk,530.0,,,0.86,NEI,1988010240.0
712,04:57.9,-19.829,133.882,5.0,6.7,Ms,344.0,,,1.06,NEI,1988012240.0
713,03:54.8,-17.756,-66.958,285.2,6.2,Unk,345.0,,,1.07,NEI,1988020640.0
714,15:05.6,50.785,173.465,33.0,6.2,Mb,445.0,,,1.12,NEI,1988020740.0
715,17:31.5,-37.319,47.989,10.0,6.1,Mb,375.0,,,1.09,NEI,1988022640.0
716,35:38.1,56.95,-143.03,10.0,6.8,ML,0.0,,,,AK,
717,42:16.8,57.5884,-142.8765,10.93,6.0,Mb,136.0,,,0.99,AK,
718,33:53.8,-17.327,-74.154,32.3,6.0,Mb,292.0,,,1.04,NEI,1988030940.0
719,17:23.3,10.402000000000001,-60.586999999999996,56.2,6.2,Mb,458.0,,,1.1,NEI,1988031040.0
720,31:21.7,77.601,125.45100000000001,10.0,6.0,Mb,421.0,,,0.93,NEI,1988032140.0
721,19:55.6,-17.192,-72.305,33.1,6.1,Mb,353.0,,,1.15,NEI,1988041240.0
722,57:55.3,-58.739,-24.714000000000002,35.0,6.1,Mw,169.0,,,1.0,NEI,2008042840.0
723,04:14.1,-26.866999999999997,-113.26799999999999,10.0,6.3,Ms,202.0,,,1.07,NEI,1988050540.0
724,25:53.1,-11.401,170.658,30.1,6.0,Ms,200.0,,,1.21,NEI,1988051740.0
725,43:12.7,8.919,137.89600000000002,14.6,6.3,Ms,228.0,,,1.12,NEI,1988070340.0
726,00:19.7,-19.576,-175.03799999999998,137.0,6.1,Mb,390.0,,,1.04,NEI,1988071940.0
727,46:06.7,-6.081,133.667,27.7,6.7,Ms,419.0,,,1.01,NEI,1988072540.0
728,59:07.1,24.987,95.294,117.5,6.4,Mb,589.0,,,0.98,NEI,1995050640.0
729,55:01.0,-7.782,107.29700000000001,46.0,7.0,Mw,312.0,,,0.89,NEI,2009090240.0
730,09:09.6,26.755,86.616,57.4,6.6,Ms,555.0,,,1.14,NEI,1988082040.0
731,31:45.3,30.491,137.73,485.3,6.3,Me,473.0,,,0.89,NEI,2000060940.0
732,47:28.0,-1.386,-77.517,192.9,6.1,Mw,520.0,,,0.77,NEI,2005122340.0
733,15:43.4,23.180999999999997,99.439,10.0,6.4,Mb,318.0,,,1.0,NEI,1988110640.0
734,55:46.1,12.399000000000001,124.537,19.3,6.0,Mb,288.0,,,1.53,NEI,1988111740.0
735,41:24.2,40.986999999999995,44.185,5.4,6.2,Mb,530.0,,,1.27,NEI,1988120740.0
736,49:45.9,-13.702,34.42,30.3,6.2,Mb,448.0,,,0.88,NEI,1989031040.0
737,56:36.9,49.488,159.185,16.4,6.6,Ms,545.0,,,1.03,NEI,1989041140.0
738,13:20.8,30.048000000000002,99.419,7.7,6.2,Mb,441.0,,,0.95,NEI,1989042540.0
739,59:54.1,57.166000000000004,121.976,26.3,6.1,Mb,545.0,,,0.9,NEI,1989042040.0
740,57:44.8,-8.195,-71.592,559.9,6.0,Mw,539.0,,,0.83,NEI,2003042740.0
741,21:56.4,54.305,-165.574,104.0,6.1,Mb,611.0,,,0.97,NEI,1989051940.0
742,54:46.3,-52.341,160.56799999999998,10.0,8.2,Ms,399.0,,,1.25,NEI,1989052340.0
743,04:09.8,21.861,89.76299999999999,5.8,6.1,Mb,412.0,,,0.93,NEI,1989061240.0
744,25:56.5,11.904000000000002,41.824,11.7,6.2,Mb,426.0,,,0.98,NEI,1989082040.0
745,06:31.4,18.067999999999998,-105.84700000000001,35.0,6.2,Ms,145.0,,,1.19,NEI,1991010140.0
746,40:35.8,2.435,-79.76100000000001,6.5,6.0,Mb,438.0,,,0.86,NEI,1989090940.0
747,09:19.0,16.35,-93.99,113.0,6.1,Mw,525.0,,,0.0,UNM,2007070640.0
748,25:50.9,31.583000000000002,102.43299999999999,14.6,6.1,Mb,441.0,,,1.08,NEI,1989092240.0
749,01:07.9,51.78,171.86900000000003,26.2,6.0,Mb,456.0,,,0.85,NEI,1989100940.0
750,00:14.8,-15.808,-73.242,70.8,6.5,Unk,366.0,,,1.14,NEI,1989112940.0
751,24:32.7,60.08,-73.445,5.1,6.2,Mb,465.0,,,0.8,NEI,1989122540.0
752,03:19.2,37.819,91.971,12.2,6.1,Mb,437.0,,,1.08,NEI,1990011440.0
753,26:11.5,3.885,96.1,45.7,6.0,Mb,494.0,,,0.99,NEI,1990012240.0
754,16:46.1,37.047,71.25,109.9,6.1,Mb,552.0,,,1.05,NEI,1990020540.0
755,15:32.2,9.755,124.694,25.9,6.2,Mb,322.0,,,1.39,NEI,1990020840.0
756,27:41.3,-42.343,172.798,9.8,6.0,Ms,102.0,,,1.31,NEI,1990021040.0
757,06:36.4,-26.651,-114.726,14.2,6.1,Ms,197.0,,,1.06,NEI,1990022640.0
758,44:22.4,-22.405,174.16400000000002,33.0,6.1,Mb,156.0,,,1.02,NEI,1990030340.0
759,46:05.4,-31.092,-179.093,144.8,6.2,Mb,480.0,,,1.1,NEI,1990032140.0
760,17:18.8,37.034,72.942,33.0,6.0,Mb,474.0,,,1.25,NEI,1990032540.0
761,12:35.5,15.125,147.596,11.4,7.5,Ms,328.0,,,1.18,NEI,1990040540.0
762,14:33.6,1.2409999999999999,122.536,24.0,7.0,Me,296.0,,,1.18,NEI,1997112510.0
763,40:38.7,1.1079999999999999,123.429,23.7,6.2,Ms,224.0,,,1.24,NEI,1990041940.0
764,37:45.4,36.239000000000004,100.25399999999999,9.6,6.3,Mb,39.0,,,1.06,NEI,1990042640.0
765,12:21.4,58.84,-156.858,211.0,6.3,Unk,678.0,,,0.97,NEI,1990050140.0
766,13:05.7,61.8563,-158.3372,49.0,6.1,ML,20.0,,,24.3,AK,
767,50:08.7,49.037,141.847,605.7,6.8,Unk,697.0,,,0.84,NEI,1990051240.0
768,23:09.6,-40.296,176.06400000000002,20.6,6.3,Ms,395.0,,,1.15,NEI,1990051340.0
769,28:00.1,26.619,127.846,32.6,6.0,Mb,389.0,,,0.94,NEI,1990051740.0
770,00:08.2,5.358,31.848000000000003,16.0,7.0,Ms,404.0,,,1.04,NEI,1990052440.0
771,22:33.2,-32.115,179.791,332.7,7.1,Mw,256.0,,,1.16,NEI,1997052510.0
772,23:20.7,-6.037999999999999,-77.13,20.7,6.3,Ms,356.0,,,0.99,NEI,1991040440.0
773,05:09.5,-18.874000000000002,-178.78900000000002,499.2,6.2,Unk,324.0,,,1.12,NEI,1990060840.0
774,15:06.1,47.963,84.961,33.4,6.0,Mb,553.0,,,0.97,NEI,1990080340.0
775,00:10.0,36.957,49.409,18.5,7.7,Ms,352.0,,,1.21,NEI,1990062040.0
776,26:34.6,15.679,121.17200000000001,25.1,7.8,Ms,487.0,,,1.08,NEI,1990071640.0
777,14:43.9,16.495,120.98100000000001,23.1,6.1,Mb,483.0,,,1.31,NEI,1990071740.0
778,34:55.8,29.551,137.63,496.2,6.5,Unk,466.0,,,1.06,NEI,1990080540.0
779,03:52.8,46.18899999999999,142.289,309.4,6.2,Unk,514.0,,,0.77,NEI,1990082040.0
780,13:04.8,-27.487,-104.266,10.5,6.0,Mb,294.0,,,0.96,NEI,1990082140.0
781,13:07.5,33.266999999999996,138.643,10.0,6.0,Mb,286.0,,,1.34,NEI,1990092340.0
782,35:52.0,-19.522000000000002,-66.25399999999999,273.9,6.1,Mw,386.0,,,0.8,NEI,2001062940.0
783,54:53.5,-23.497,179.02900000000002,548.5,6.6,Unk,483.0,,,0.89,NEI,1990101040.0
784,30:13.2,-10.97,-70.77600000000001,598.8,6.8,Unk,608.0,,,1.02,NEI,1990101740.0
785,54:00.0,35.121,70.486,113.9,6.0,Mb,444.0,,,0.98,NEI,1990102540.0
786,35:07.9,46.104,138.637,14.1,6.2,Mb,508.0,,,1.05,NEI,1990111340.0
787,34:34.5,4.33,97.59100000000001,153.4,6.1,Unk,422.0,,,1.26,NEI,1994112040.0
788,26:40.8,1.1159999999999999,124.03399999999999,33.0,6.0,Mb,249.0,,,1.15,NEI,1990121340.0
789,32:17.3,-14.875,66.777,17.2,6.0,Mb,370.0,,,0.95,NEI,1990122840.0
790,18:49.3,-7.178999999999999,148.54,14.0,6.0,Mb,319.0,,,0.99,NEI,1991010340.0
791,57:11.6,23.613000000000003,95.90100000000001,19.7,6.2,Mb,400.0,,,1.27,NEI,1991010540.0
792,04:09.5,-18.057000000000002,-173.53400000000002,32.9,6.1,Mb,462.0,,,0.95,NEI,1991010840.0
793,08:50.9,-15.347999999999999,-176.90099999999998,27.6,6.0,Ms,194.0,,,1.15,NEI,1991020940.0
794,35:34.1,58.427,-175.45,20.2,6.5,Ms,472.0,,,0.97,NEI,1991022140.0
795,36:28.4,60.903999999999996,167.023,13.0,6.6,Ms,492.0,,,1.27,NEI,1991030840.0
796,02:24.5,-9.788,-74.702,123.9,6.3,Unk,418.0,,,0.93,NEI,1991040940.0
797,08:55.7,27.155,127.419,83.0,6.2,Mb,473.0,,,1.02,NEI,1991041440.0
798,56:51.8,9.685,-83.073,10.0,7.6,Ms,432.0,,,1.22,NEI,1991042240.0
799,12:48.1,42.453,43.673,17.2,6.2,Mb,500.0,,,1.15,NEI,1991042940.0
800,18:43.8,62.4753,-151.4103,115.1,6.5,ML,20.0,,,0.17,AK,
801,47:55.0,9.642999999999999,-82.3,10.0,6.1,Mw,449.0,,,0.94,NEI,2001110940.0
802,09:28.7,39.43,144.714,10.0,6.4,Mb,495.0,,,0.97,NEI,1991050740.0
803,31:25.7,-4.39,142.715,59.0,6.0,Unk,255.0,,,1.21,NEI,1991051740.0
804,00:19.1,-7.517,126.539,18.4,6.2,Mb,290.0,,,1.11,NEI,1991052140.0
805,50:55.8,-16.506,-70.70100000000001,127.7,6.3,Mb,526.0,,,1.01,NEI,1991052440.0
806,51:26.0,-7.204,122.53299999999999,536.4,6.2,Mb,178.0,,,1.14,NEI,1991060740.0
807,25:14.5,-26.736,-63.225,569.6,6.3,Mw,528.0,,,0.81,NEI,2008090340.0
808,08:09.2,-23.233,-179.12599999999998,429.2,6.2,Unk,309.0,,,1.08,NEI,1991070240.0
809,19:49.6,-13.107999999999999,-72.187,104.5,6.5,Unk,449.0,,,1.17,NEI,1991070640.0
810,17:14.7,41.821000000000005,-125.397,13.5,6.2,Mb,431.0,,,1.24,NEI,1991081740.0
